2	43	10100                         10110                         
3	43	1100100                       1101100                       
4	43	10011001000                   10011001100                   
5	43	10100100                      10110100                      
6	43	11100011000                   11100111000                   
7	43	10100                         10110                         
8	43	110011000100110001000         110010001100110001000         
9	43	1010001001000                 1010011001000                 
10	43	1100100                       1101100                       
11	43	110100011010001000            110100011001001000            
12	43	10100                         10110                         
13	43	10100100                      10110100                      
14	43	10110100100                   10110110100                   
15	43	10011001000                   10011001100                   
16	43	11001100011001000             11101100011001000             
17	43	1100100                       1101100                       
18	43	11100011000                   11100111000                   
19	43	1101001100100                 1100101100100                 
20	43	11000100111001000             11001100111001000             
21	43	10100100                      10110100                      
22	43	10100                         10110                         
23	43	11100011000                   11100111000                   
24	43	1100100                       1101100                       
25	43	10110100100                   10110110100                   
26	43	10100100                      10110100                      
27	43	10100                         10110                         
28	43	11100011000                   11100111000                   
29	43	11100011000                   11100111000                   
30	43	11001001100010011001000       11001001110010011001000       
31	43	1100100                       1101100                       
32	43	10100                         10110                         
33	43	11001100011001000             11101100011001000             
34	43	11100011000                   11100111000                   
35	43	1010001001000                 1010011001000                 
36	43	10110100100                   10110110100                   
37	43	10100                         10110                         
38	43	1100100                       1101100                       
39	43	11100011000                   11100111000                   
40	43	11100011000                   11100111000                   
41	43	110001001000                  110001101000                  
42	43	10100                         10110                         
1	44	11000                         11100                         
2	44	10101101010010100             10101101011010100             
3	44	1011010010100                 1011010110100                 
4	44	10101101010010100             10101101011010100             
5	44	110001000                     110011000                     
6	44	11000                         11100                         
7	44	10101101010010100             10101101011010100             
8	44	1000110011000                 1101110011001                 
9	44	10101101010010100             10101101011010100             
10	44	110011000                     110011100                     
11	44	11000                         11100                         
12	44	1000110011000                 1101110011001                 
13	44	10110010011001001000          10010011011001001000          
14	44	110001000                     110011000                     
15	44	10111010001001000             10111010001101000             
16	44	11000                         11100                         
17	44	1011010011010010010100100     1011001011010010010100100     
18	44	1101110010001000              1101110110001000              
19	44	10101101010010100             10101101011010100             
20	44	101011010010100100            101001011010100100            
21	44	11000                         11100                         
23	44	110001000                     110011000                     
24	44	10101101010010100             10101101011010100             
25	44	1000110011000                 1101110011001                 
26	44	11000                         11100                         
27	44	1011010010100                 1011010110100                 
28	44	110011000                     110011100                     
29	44	10101101010010100             10101101011010100             
30	44	101101011010010100            101101001010110100            
31	44	11000                         11100                         
32	44	110001000                     110011000                     
33	44	101011010010100100            101001011010100100            
34	44	1000110011000                 1101110011001                 
35	44	11011001001100100             11011001101100100             
36	44	11000                         11100                         
37	44	110011000                     110011100                     
38	44	1000110011000                 1101110011001                 
39	44	100110010011001000            110110010011001000            
40	44	1011010010100                 1011010110100                 
41	44	11000                         11100                         
42	44	1011010010100                 1011010110100                 
43	44	10101101010010100             10101101011010100             
1	45	1100100                       1101100                       
2	45	101001011010010100100         101001011010010110100         
3	45	10100100                      10110100                      
4	45	1100100                       1101100                       
5	45	11100011000                   11100111000                   
6	45	10100100                      10110100                      
7	45	10011001000                   10011001100                   
8	45	1100100                       1101100                       
9	45	10110100100101101000          10110100100101100100          
10	45	11100011000                   11100111000                   
11	45	1100100                       1101100                       
12	45	10110010100110100100          10110110100110100100          
13	45	11011001001100100             11011001101100100             
14	45	10100100                      10110100                      
15	45	1100100                       1101100                       
16	45	11100011000                   11100111000                   
17	45	1101001100100                 1100101100100                 
18	45	1100100                       1101100                       
19	45	10100100                      10110100                      
20	45	1010001001000                 1011001001000                 
21	45	11100011000                   11100111000                   
22	45	1100100                       1101100                       
23	45	1011010010100                 1011010110100                 
24	45	1100010010001001000           1100010110001001000           
25	45	1100100                       1101100                       
26	45	11100011000                   11100111000                   
27	45	11100011000                   11100111000                   
28	45	11000110011000110001000       11001110011000110001000       
29	45	1100100                       1101100                       
30	45	10100100                      10110100                      
31	45	1011010010100                 1011010110100                 
32	45	1100100                       1101100                       
33	45	1010001001000                 1011001001000                 
34	45	101001011010010100100         101001011010010110100         
35	45	10100100                      10110100                      
36	45	1100100                       1101100                       
37	45	11100011000                   11100111000                   
38	45	11100011000                   11100111000                   
39	45	1100100                       1101100                       
40	45	10011001000                   10011001100                   
41	45	10110100100                   10110110100                   
42	45	11000110011000110001000       11001110011000110001000       
43	45	1100100                       1101100                       
44	45	1011010010100                 1011010110100                 
1	46	10101101010010100             10101101011010100             
2	46	10110010110110100100          10110010110100110100          
3	46	1100100                       1101100                       
4	46	11000                         11100                         
5	46	11100011000                   11100111000                   
6	46	1100100                       1101100                       
7	46	10110010011001001000          10010011011001001000          
8	46	10110010100110100100          10110110100110100100          
9	46	11000                         11100                         
10	46	1100100                       1101100                       
11	46	10110010100110100100          10110110100110100100          
12	46	1010001000100110010001000     1010001001100110010001000     
13	46	1100100                       1101100                       
14	46	11000                         11100                         
15	46	10101101010010100             10101101011010100             
16	46	11100011000                   11100111000                   
17	46	1100100                       1101100                       
18	46	10101101010010100             10101101011010100             
19	46	11000                         11100                         
20	46	1100100                       1101100                       
21	46	10100100                      10110100                      
22	46	110001000                     110011000                     
24	46	1100100                       1101100                       
25	46	10110100100                   10110110100                   
26	46	110011000                     110011100                     
27	46	1100100                       1101100                       
28	46	10110100100                   10110110100                   
29	46	11000                         11100                         
30	46	10101101010010100             10101101011010100             
31	46	1100100                       1101100                       
32	46	1010001001000                 1011001001000                 
33	46	100110010011001000            110110010011001000            
34	46	1100100                       1101100                       
35	46	1101001100100                 1100101100100                 
36	46	10110100100                   10110110100                   
37	46	10100100                      10110100                      
38	46	1100100                       1101100                       
39	46	11000                         11100                         
40	46	110001000                     110011000                     
41	46	1100100                       1101100                       
42	46	10101101010010100             10101101011010100             
43	46	11000110001000                11000110011100                
44	46	11000                         11100                         
45	46	1100100                       1101100                       
1	47	1000110011000                 1101110011001                 
2	47	10110100100                   10110110100                   
3	47	10100                         10110                         
4	47	10011001000                   10011001100                   
5	47	10110100100                   10110110100                   
6	47	1110001110001000              1110001110011000              
7	47	10101101010010100             10101101011010100             
8	47	10100                         10110                         
9	47	1000110011000                 1101110011001                 
10	47	10110100100                   10110110100                   
11	47	11011001001100100             11011001101100100             
12	47	10101101010010100             10101101011010100             
13	47	10100                         10110                         
14	47	1000110011000                 1101110011001                 
15	47	10011001000                   10011001100                   
16	47	10110100100                   10110110100                   
17	47	1110011100011000              1110001110011000              
18	47	10100                         10110                         
19	47	10110100100                   10110110100                   
20	47	1011010010100                 1011010110100                 
21	47	10110100100                   10110110100                   
22	47	1110001110001000              1110001110011000              
23	47	10100                         10110                         
24	47	10110100100                   10110110100                   
25	47	110100011010001000            110100011001001000            
26	47	10011001000                   10011001100                   
27	47	10110100100                   10110110100                   
28	47	10100                         10110                         
29	47	10101101010010100             10101101011010100             
30	47	10110100100                   10110110100                   
31	47	1000110011000                 1101110011001                 
32	47	10110100100                   10110110100                   
33	47	10100                         10110                         
34	47	1110011000110001000           1100011001110001000           
35	47	10110100100                   10110110100                   
36	47	1011010010100                 1011010110100                 
37	47	10011001000                   10011001100                   
38	47	10100                         10110                         
39	47	1110011000110001000           1100011001110001000           
40	47	1000110011000                 1101110011001                 
41	47	10110100100                   10110110100                   
42	47	1011101000101000              1011001001101000              
43	47	10100                         10110                         
44	47	1000110011000                 1101110011001                 
45	47	11011001001100100             11011001101100100             
46	47	10110100100                   10110110100                   
1	48	11100011000                   11100111000                   
2	48	10100                         10110                         
3	48	10011001000                   10011001100                   
4	48	1100100                       1101100                       
5	48	10101101010010100             10101101011010100             
6	48	11100011000                   11100111000                   
7	48	10100                         10110                         
8	48	11000100111001000             11001100111001000             
9	48	10110010100110100100          10110110100110100100          
10	48	10011001000                   10011001100                   
11	48	1100100                       1101100                       
12	48	10100                         10110                         
13	48	11011001001100100             11011001101100100             
14	48	10011001000                   10011001100                   
15	48	10110010100110100100          10110110100110100100          
16	48	11011001001100100             11011001101100100             
17	48	10100                         10110                         
18	48	1100100                       1101100                       
19	48	10110110100100                10110100110100                
20	48	1101001100100                 1100101100100                 
21	48	10011001000                   10011001100                   
22	48	10100                         10110                         
23	48	11100011000                   11100111000                   
25	48	1100100                       1101100                       
26	48	10110010100110100100          10110110100110100100          
27	48	10100                         10110                         
28	48	11100011000                   11100111000                   
29	48	10011001000                   10011001100                   
30	48	1010001001000                 1010011001000                 
31	48	1101100100110100100           1100101100110100100           
32	48	1100100                       1101100                       
33	48	1101001100100                 1100101100100                 
34	48	11100011000                   11100111000                   
35	48	10110010100110100100          10110110100110100100          
36	48	10011001000                   10011001100                   
37	48	10100                         10110                         
38	48	110010011001000               100110011001000               
39	48	1100100                       1101100                       
40	48	10011001000                   10011001100                   
41	48	110011000                     110011100                     
42	48	10100                         10110                         
43	48	10011001000                   10011001100                   
44	48	10101101010010100             10101101011010100             
45	48	11100011000                   11100111000                   
46	48	1100100                       1101100                       
47	48	10100                         10110                         
1	49	11000                         11100                         
2	49	11100011000                   11100111000                   
3	49	10110100100                   10110110100                   
4	49	1110001110001000              1110001110011000              
5	49	110001000                     110011000                     
6	49	11000                         11100                         
7	49	11100011000                   11100111000                   
8	49	10110010100110100100          10110110100110100100          
9	49	10110100100                   10110110100                   
10	49	110001000                     110011000                     
11	49	11000                         11100                         
12	49	11100011000                   11100111000                   
13	49	11100011000                   11100111000                   
14	49	110001000                     110011000                     
15	49	110011000                     110011100                     
16	49	11000                         11100                         
17	49	11100011000                   11100111000                   
18	49	11100011000                   11100111000                   
19	49	110001000                     110011000                     
20	49	10110100100                   10110110100                   
21	49	11000                         11100                         
22	49	10110010100110100100          10110110100110100100          
23	49	11100011000                   11100111000                   
24	49	11100011000                   11100111000                   
25	49	10110100100                   10110110100                   
26	49	11000                         11100                         
27	49	10111010001001000             10111010001101000             
28	49	11100011000                   11100111000                   
29	49	11100011000                   11100111000                   
30	49	1100110001000110001000        1100011001000110001000        
31	49	11000                         11100                         
32	49	110001000                     110011000                     
33	49	110011000                     110011100                     
34	49	11100011000                   11100111000                   
35	49	11100011000                   11100111000                   
36	49	11000                         11100                         
37	49	110001000                     110011000                     
38	49	1011101000101000              1011101001101000              
39	49	11100011000                   11100111000                   
40	49	11100011000                   11100111000                   
41	49	11000                         11100                         
42	49	10110100100                   10110110100                   
43	49	10101101010010100             10101101011010100             
44	49	10111010001001000             10111010001101000             
45	49	11100011000                   11100111000                   
46	49	11000                         11100                         
47	49	10110100100                   10110110100                   
48	49	10110010100110100100          10110110100110100100          
1	50	110011000100110001000         110010001100110001000         
2	50	10110100100                   10110110100                   
3	50	1100100                       1101100                       
4	50	11100011000                   11100111000                   
5	50	11100011000                   11100111000                   
6	50	10110010111000                10110010110100                
7	50	11011001001100100             11011001101100100             
8	50	110001000                     110011000                     
9	50	11100011000                   11100111000                   
10	50	1100100                       1101100                       
11	50	10100100                      10110100                      
12	50	1101110010001000              1101110110001000              
13	50	110001000                     110011000                     
14	50	11011001001100100             11011001101100100             
15	50	11100011000                   11100111000                   
16	50	11100011000                   11100111000                   
17	50	1100100                       1101100                       
18	50	1011010010100                 1011010110100                 
19	50	10100100                      10110100                      
20	50	11100011000                   11100111000                   
21	50	11100011000                   11100111000                   
22	50	110001000                     110011000                     
23	50	1011010010100                 1011010110100                 
24	50	1100100                       1101100                       
26	50	11100011000                   11100111000                   
27	50	11100011000                   11100111000                   
28	50	1101110010001000              1101110110001000              
29	50	100110010001001000            100110010011001000            
30	50	10110100100                   10110110100                   
31	50	1100100                       1101100                       
32	50	11100011000                   11100111000                   
33	50	11000110001000                11000110011100                
34	50	111010001110010001000         111010001110110001000         
35	50	10100100                      10110100                      
36	50	1011010010100                 1011010110100                 
37	50	11100011000                   11100111000                   
38	50	1100100                       1101100                       
39	50	10101101010010100             10101101011010100             
40	50	110001000                     110011000                     
41	50	10110100100                   10110110100                   
42	50	11100011000                   11100111000                   
43	50	11100011000                   11100111000                   
44	50	110001000                     110011000                     
45	50	1100100                       1101100                       
46	50	10110100100                   10110110100                   
47	50	110011000100110001000         110010001100110001000         
48	50	11100011000                   11100111000                   
49	50	11100011000                   11100111000                   
1	51	10011001000                   10011001100                   
2	51	10100100                      10110100                      
3	51	100110010011001000            110110010011001000            
4	51	11000                         11100                         
5	51	11100011000                   11100111000                   
6	51	10110010100110100100          10110110100110100100          
7	51	100110010001001000            100110010011001000            
8	51	10011001000                   10011001100                   
9	51	11000                         11100                         
10	51	11100011000                   11100111000                   
11	51	1011010010010100100           1011010010110100100           
12	51	10011001000                   10011001100                   
13	51	10100100                      10110100                      
14	51	11000                         11100                         
15	51	10011001000                   10011001100                   
16	51	11100011000                   11100111000                   
17	51	11000110011000110001000       11001110011000110001000       
18	51	10100100                      10110100                      
19	51	11000                         11100                         
20	51	11000110001000                11000110011100                
21	51	11100011000                   11100111000                   
22	51	110011000                     110011100                     
23	51	10011001000                   10011001100                   
24	51	11000                         11100                         
25	51	1011010010010100100           1011010010110100100           
26	51	10100100                      10110100                      
27	51	11100011000                   11100111000                   
28	51	100110010011001000            110110010011001000            
29	51	11000                         11100                         
30	51	10011001000                   10011001100                   
31	51	1000110011000                 1101110011001                 
32	51	11100011000                   11100111000                   
33	51	11000110001000                11000110011100                
34	51	11000                         11100                         
35	51	10110100100101101000          10110100100101100100          
36	51	10110110100100                10110100110100                
37	51	10100100                      10110100                      
38	51	11100011000                   11100111000                   
39	51	11000                         11100                         
40	51	110011000                     110011100                     
41	51	10011001000                   10011001100                   
42	51	10100100                      10110100                      
43	51	11100011000                   11100111000                   
44	51	11000                         11100                         
45	51	10100100                      10110100                      
46	51	10110010100110100100          10110110100110100100          
47	51	1011010010100                 1011010110100                 
48	51	10011001000                   10011001100                   
49	51	11000                         11100                         
50	51	10100100                      10110100                      
1	52	1100100                       1101100                       
2	52	1011010010010100100           1011010010110100100           
3	52	10100                         10110                         
4	52	1100100                       1101100                       
5	52	10110010100110100100          10110110100110100100          
6	52	10110100100                   10110110100                   
7	52	10011001000                   10011001100                   
8	52	1100100                       1101100                       
9	52	10110100100                   10110110100                   
10	52	11011001001100100             11011001101100100             
11	52	1100100                       1101100                       
12	52	10110100100                   10110110100                   
13	52	10100                         10110                         
14	52	10110100100                   10110110100                   
15	52	1100100                       1101100                       
16	52	1011010010010100100           1011010010110100100           
17	52	10110100100                   10110110100                   
18	52	1100100                       1101100                       
19	52	101001011010010100100         101001011010010110100         
20	52	10110100100                   10110110100                   
21	52	1011010010010100100           1011010010110100100           
22	52	1100100                       1101100                       
23	52	10100                         10110                         
24	52	1011010010010100100           1011010010110100100           
25	52	1100100                       1101100                       
27	52	11011001001100100             11011001101100100             
28	52	10100                         10110                         
29	52	1100100                       1101100                       
30	52	1101110010001000              1101110110001000              
31	52	10110100100                   10110110100                   
32	52	1100100                       1101100                       
33	52	10100                         10110                         
34	52	10110100100                   10110110100                   
35	52	1011010010010100100           1011010010110100100           
36	52	1100100                       1101100                       
37	52	11011001001100100             11011001101100100             
38	52	10100                         10110                         
39	52	1100100                       1101100                       
40	52	10011001000                   10011001100                   
41	52	11000110001000                11000110011100                
42	52	10110100100                   10110110100                   
43	52	1100100                       1101100                       
44	52	11011001001100100             11011001101100100             
45	52	10110100100                   10110110100                   
46	52	1100100                       1101100                       
47	52	10110100100                   10110110100                   
48	52	10100                         10110                         
49	52	1110001110001000              1110001110011000              
50	52	1100100                       1101100                       
51	52	10011001000                   10011001100                   
1	53	110011000                     110011100                     
2	53	10100                         10110                         
3	53	1100100                       1101100                       
4	53	10110010011001001000          10010011011001001000          
5	53	110001000                     110011000                     
6	53	1100100                       1101100                       
7	53	10100                         10110                         
8	53	10110100100                   10110110100                   
9	53	1110011000110001000           1100011001110001000           
10	53	1100100                       1101100                       
11	53	10100100                      10110100                      
12	53	10100                         10110                         
13	53	1100100                       1101100                       
14	53	10100100                      10110100                      
15	53	10101101010010100             10101101011010100             
16	53	10110100100                   10110110100                   
17	53	1100100                       1101100                       
18	53	1011010010100                 1011010110100                 
19	53	10100100                      10110100                      
20	53	1100100                       1101100                       
21	53	1000110011000                 1101110011001                 
22	53	10100                         10110                         
23	53	110001000                     110011000                     
24	53	1100100                       1101100                       
25	53	10101101010010100             10101101011010100             
26	53	101001011010010100100         101001011010010110100         
27	53	1100100                       1101100                       
28	53	11100011000                   11100111000                   
29	53	100110010001001000            100110010011001000            
30	53	10100100                      10110100                      
31	53	1100100                       1101100                       
32	53	10100                         10110                         
33	53	110010011001000               100110011001000               
34	53	1100100                       1101100                       
35	53	10100100                      10110100                      
36	53	111000110001110001000         111000110001110011000         
37	53	10100                         10110                         
38	53	1100100                       1101100                       
39	53	11100011000                   11100111000                   
40	53	10110100110100100             10110010110100100             
41	53	1100100                       1101100                       
42	53	10100                         10110                         
43	53	10100100                      10110100                      
44	53	10101101010010100             10101101011010100             
45	53	1100100                       1101100                       
46	53	10100100                      10110100                      
47	53	10100                         10110                         
48	53	1100100                       1101100                       
49	53	10110100100                   10110110100                   
50	53	11100011000                   11100111000                   
51	53	10100100                      10110100                      
52	53	1100100                       1101100                       
1	54	11000                         11100                         
2	54	10101101010010100             10101101011010100             
3	54	10110100100                   10110110100                   
4	54	10011001000                   10011001100                   
5	54	10100100                      10110100                      
6	54	11000                         11100                         
7	54	11100011000                   11100111000                   
8	54	1011010010100                 1011010110100                 
9	54	10110010100110100100          10110110100110100100          
10	54	1110001110001000              1110001110011000              
11	54	11000                         11100                         
12	54	11100011000                   11100111000                   
13	54	10100100                      10110100                      
14	54	10110100100                   10110110100                   
15	54	10011001000                   10011001100                   
16	54	11000                         11100                         
17	54	11100011000                   11100111000                   
18	54	11100011000                   11100111000                   
19	54	10101101010010100             10101101011010100             
20	54	1110011100011000              1110001110011000              
21	54	11000                         11100                         
22	54	1011010010010100100           1011010010110100100           
23	54	11100011000                   11100111000                   
24	54	10101101010010100             10101101011010100             
25	54	10110100100                   10110110100                   
26	54	11000                         11100                         
28	54	11100011000                   11100111000                   
29	54	11100011000                   11100111000                   
30	54	11001001100010011001000       11001001110010011001000       
31	54	11000                         11100                         
32	54	10110010100110100100          10110110100110100100          
33	54	10110010011001001000          10010011011001001000          
34	54	11100011000                   11100111000                   
35	54	10110010100110100100          10110110100110100100          
36	54	11000                         11100                         
37	54	10100100                      10110100                      
38	54	11001001100010011001000       11001001110010011001000       
39	54	11100011000                   11100111000                   
40	54	11100011000                   11100111000                   
41	54	11000                         11100                         
42	54	1011010010100                 1011010110100                 
43	54	11000100111001000             11001100111001000             
44	54	1011010010010100100           1011010010110100100           
45	54	11100011000                   11100111000                   
46	54	11000                         11100                         
47	54	10110100100                   10110110100                   
48	54	10011001000                   10011001100                   
49	54	1011101000101000              1011001001101000              
50	54	11100011000                   11100111000                   
51	54	11000                         11100                         
52	54	10110010100110100100          10110110100110100100          
53	54	10100100                      10110100                      
1	55	101001011010010100100         101001011010010110100         
2	55	1011010010100                 1011010110100                 
3	55	11011001001100100             11011001101100100             
4	55	1100100                       1101100                       
5	55	10101101010010100             10101101011010100             
6	55	11011001001100100             11011001101100100             
7	55	1011010010100                 1011010110100                 
8	55	10110010100110100100          10110110100110100100          
9	55	1000110011000                 1101110011001                 
10	55	10101101010010100             10101101011010100             
11	55	1100100                       1101100                       
12	55	110011000100110001000         110010001100110001000         
13	55	110001000                     110011000                     
14	55	10110010100110100100          10110110100110100100          
15	55	1011010010100                 1011010110100                 
16	55	11011001001100100             11011001101100100             
17	55	110011000                     110011100                     
18	55	1100100                       1101100                       
19	55	11000110001000                11000110011100                
20	55	1011010010100                 1011010110100                 
